fold,regime,val_start,val_end,val_rows,run,n_features,seed,ll_all,ll_hard25,fit_s
13,shock,2024-10-20,2025-01-17,59434,R1,55,44,0.29839981623880396,1.0265138459377794,3.584268458012957
13,shock,2024-10-20,2025-01-17,59434,R1,55,45,0.3009226848216707,1.0184396333647092,3.5417160830111243
13,shock,2024-10-20,2025-01-17,59434,R1,55,46,0.28924183919750623,0.9910167090547236,3.6401918749907054
13,shock,2024-10-20,2025-01-17,59434,R2,56,42,0.2951836328759553,1.0098873865410247,3.94604700000491
13,shock,2024-10-20,2025-01-17,59434,R2,56,43,0.2976700846903922,1.023434664749604,3.9544926249946
13,shock,2024-10-20,2025-01-17,59434,R2,56,44,0.29765466193496676,1.0256178119859691,4.057809749996522
13,shock,2024-10-20,2025-01-17,59434,R2,56,45,0.2981750288546647,1.0303838818646043,4.179887417005375
13,shock,2024-10-20,2025-01-17,59434,R2,56,46,0.3067383513590938,1.0445697658588629,3.7169830829952843
13,shock,2024-10-20,2025-01-17,59434,R3,55,42,0.305211644029794,0.9879577244141698,3.512610792007763
13,shock,2024-10-20,2025-01-17,59434,R3,55,43,0.2942695273154381,1.0125343016207127,3.5069197499833535
13,shock,2024-10-20,2025-01-17,59434,R3,55,44,0.2965848511747527,1.0266904100704204,3.524402957991697
13,shock,2024-10-20,2025-01-17,59434,R3,55,45,0.29230995078872185,0.997679872858877,3.527273999992758
13,shock,2024-10-20,2025-01-17,59434,R3,55,46,0.30624705779220324,1.0506472643866425,3.482418500003405
14,normal,2025-01-18,2025-04-17,57318,R0,54,42,0.3520067533937639,1.185188081593062,3.6344157079875004
14,normal,2025-01-18,2025-04-17,57318,R0,54,43,0.3429082311490428,1.1449458173477376,3.5965800840058364
14,normal,2025-01-18,2025-04-17,57318,R0,54,44,0.34360286715828453,1.1392656289408085,3.565390874980949
14,normal,2025-01-18,2025-04-17,57318,R0,54,45,0.3454444970592136,1.1420227136498813,3.5664560410077684
14,normal,2025-01-18,2025-04-17,57318,R0,54,46,0.3502790211109661,1.1559973197218412,3.571759749989724
14,normal,2025-01-18,2025-04-17,57318,R1,55,42,0.3514154237097176,1.1739274175888157,3.7530985420162324
14,normal,2025-01-18,2025-04-17,57318,R1,55,43,0.34365896284445785,1.1509283889665036,3.7255277080112137
14,normal,2025-01-18,2025-04-17,57318,R1,55,44,0.3421571795903623,1.1395860099175443,3.6749959170119837
14,normal,2025-01-18,2025-04-17,57318,R1,55,45,0.35179326127749855,1.1801243482804915,3.767256124992855
14,normal,2025-01-18,2025-04-17,57318,R1,55,46,0.350165592309348,1.1579442684595316,3.712150582985487
14,normal,2025-01-18,2025-04-17,57318,R2,56,42,0.3541381317895421,1.1811199994817787,4.211391333985375
14,normal,2025-01-18,2025-04-17,57318,R2,56,43,0.34772825687635883,1.1430349428581081,3.945136916008778
14,normal,2025-01-18,2025-04-17,57318,R2,56,44,0.3495385408547264,1.1625358145403426,3.8659970829903614
14,normal,2025-01-18,2025-04-17,57318,R2,56,45,0.3595850722994861,1.2092612622134544,3.8654323339869734
14,normal,2025-01-18,2025-04-17,57318,R2,56,46,0.3517267435304733,1.1797211038816264,3.8890430409810506
14,normal,2025-01-18,2025-04-17,57318,R3,55,42,0.35785828443833423,1.20925783376362,3.6429147080052644
14,normal,2025-01-18,2025-04-17,57318,R3,55,43,0.34677407414971123,1.1470990042359681,3.6763576660014223
14,normal,2025-01-18,2025-04-17,57318,R3,55,44,0.3501178845042039,1.1642117491499935,3.650319790991489
14,normal,2025-01-18,2025-04-17,57318,R3,55,45,0.3540914141731788,1.183743158969339,3.655538459017407
14,normal,2025-01-18,2025-04-17,57318,R3,55,46,0.34475713895344595,1.1540798313735323,3.674714209017111
