fold,regime,val_start,val_end,val_rows,run,n_features,seed,ll_all,ll_hard25,fit_s
10,normal,2024-01-24,2024-04-22,58953,R_composite,55,44,0.24667257924115926,0.9172782962716602,3.797990999999456
10,normal,2024-01-24,2024-04-22,58953,R_composite,55,45,0.25159821244982034,0.9421705995805498,3.8898382920015138
10,normal,2024-01-24,2024-04-22,58953,R_composite,55,46,0.2449836061709724,0.9128089836053142,3.807795000000624
11,normal,2024-04-23,2024-07-21,59790,R0,54,42,0.3341659771334609,1.0925922854269883,3.9948729170137085
11,normal,2024-04-23,2024-07-21,59790,R0,54,43,0.35250091898109537,1.1581404047384214,3.9111596250149887
11,normal,2024-04-23,2024-07-21,59790,R0,54,44,0.3367284352996944,1.1010957013094453,3.8974541669886094
11,normal,2024-04-23,2024-07-21,59790,R0,54,45,0.3385466078477342,1.1021854177690242,4.020588915998815
11,normal,2024-04-23,2024-07-21,59790,R0,54,46,0.32720686893895784,1.0842847901824544,4.104641665995587
11,normal,2024-04-23,2024-07-21,59790,R_raw,56,42,0.3325798501456972,1.0877367762190078,4.141547625011299
11,normal,2024-04-23,2024-07-21,59790,R_raw,56,43,0.33098695118021926,1.0993904952625917,4.200114957988262
11,normal,2024-04-23,2024-07-21,59790,R_raw,56,44,0.3341933272914464,1.0813766192485057,4.235314749996178
11,normal,2024-04-23,2024-07-21,59790,R_raw,56,45,0.3258290977380097,1.0502787005228174,4.162215667020064
11,normal,2024-04-23,2024-07-21,59790,R_raw,56,46,0.32399580583007503,1.0568158473125884,4.149115916021401
11,normal,2024-04-23,2024-07-21,59790,R_composite,55,42,0.3341659771334609,1.0925922854269883,4.038620915991487
11,normal,2024-04-23,2024-07-21,59790,R_composite,55,43,0.35250091898109537,1.1581404047384214,4.049305291991914
11,normal,2024-04-23,2024-07-21,59790,R_composite,55,44,0.32964448136303115,1.0559665751373728,4.068480499990983
11,normal,2024-04-23,2024-07-21,59790,R_composite,55,45,0.3372426795864712,1.0755154133720721,3.9842028330022004
11,normal,2024-04-23,2024-07-21,59790,R_composite,55,46,0.32720686893895784,1.0842847901824544,4.15224183400278
12,normal,2024-07-22,2024-10-19,60944,R0,54,42,0.31613581433583243,1.0650177436506523,4.354826041992055
12,normal,2024-07-22,2024-10-19,60944,R0,54,43,0.32333509191609733,1.0978204495224002,4.119561041996349
12,normal,2024-07-22,2024-10-19,60944,R0,54,44,0.3115263787638104,1.0511229351970728,4.239276499982225
12,normal,2024-07-22,2024-10-19,60944,R0,54,45,0.3212575731371968,1.093082153651651,4.106516875006491
12,normal,2024-07-22,2024-10-19,60944,R0,54,46,0.32686029101600733,1.1140904842516839,4.2092709580028895
12,normal,2024-07-22,2024-10-19,60944,R_raw,56,42,0.311952080192293,1.0497472430910446,4.387114584009396
12,normal,2024-07-22,2024-10-19,60944,R_raw,56,43,0.3283186294492171,1.111758604237911,4.412632292020135
12,normal,2024-07-22,2024-10-19,60944,R_raw,56,44,0.32195953928271376,1.085404292284509,4.474075000005541
12,normal,2024-07-22,2024-10-19,60944,R_raw,56,45,0.30686665274994623,1.029632360307159,4.423196708987234
12,normal,2024-07-22,2024-10-19,60944,R_raw,56,46,0.3148596186036102,1.071429938124553,4.47346666600788
12,normal,2024-07-22,2024-10-19,60944,R_composite,55,42,0.3195680737487303,1.085058858842724,4.358767041005194
12,normal,2024-07-22,2024-10-19,60944,R_composite,55,43,0.3213723457674725,1.0876767109449617,4.386921166995307
12,normal,2024-07-22,2024-10-19,60944,R_composite,55,44,0.3115263787638104,1.0511229351970728,4.36045183299575
12,normal,2024-07-22,2024-10-19,60944,R_composite,55,45,0.3186735133298022,1.073654273989329,4.338639166002395
12,normal,2024-07-22,2024-10-19,60944,R_composite,55,46,0.3250601398331789,1.1057678043000998,4.3476936660008505
13,shock,2024-10-20,2025-01-17,59434,R0,54,42,0.3052475208119356,1.0562344960150212,4.689895999996224
13,shock,2024-10-20,2025-01-17,59434,R0,54,43,0.2903470865722773,0.9895272149537386,4.370330667006783
13,shock,2024-10-20,2025-01-17,59434,R0,54,44,0.30399049330867967,1.0155241243839723,4.4112997080083005
13,shock,2024-10-20,2025-01-17,59434,R0,54,45,0.28753440668121,0.9817708838244994,4.531175958021777
13,shock,2024-10-20,2025-01-17,59434,R0,54,46,0.2964192054237112,1.0025821547096394,4.389552499982528
13,shock,2024-10-20,2025-01-17,59434,R_raw,56,42,0.29903049775470547,1.023162153808401,4.6638395419868175
13,shock,2024-10-20,2025-01-17,59434,R_raw,56,43,0.29112470176288996,0.997498991241721,4.516217750002397
13,shock,2024-10-20,2025-01-17,59434,R_raw,56,44,0.3026040903280093,1.0385751233206124,4.522434249985963
13,shock,2024-10-20,2025-01-17,59434,R_raw,56,45,0.2912027686123572,0.9981173901565717,4.411439583986066
13,shock,2024-10-20,2025-01-17,59434,R_raw,56,46,0.2989297945819069,1.0281976206748225,4.405120625015115
13,shock,2024-10-20,2025-01-17,59434,R_composite,55,42,0.3034286036348355,1.054025745296832,4.309099374979269
13,shock,2024-10-20,2025-01-17,59434,R_composite,55,43,0.293720841369146,1.0091788387899807,4.359110249992227
13,shock,2024-10-20,2025-01-17,59434,R_composite,55,44,0.30544224195618164,1.0186084896806804,4.305288916977588
13,shock,2024-10-20,2025-01-17,59434,R_composite,55,45,0.286120220810108,0.9736040164642257,4.331920917000389
13,shock,2024-10-20,2025-01-17,59434,R_composite,55,46,0.2968649726890986,1.0045789459633838,4.345990125002572
14,normal,2025-01-18,2025-04-17,57318,R0,54,42,0.3520067533937639,1.185188081593062,4.598228041984839
14,normal,2025-01-18,2025-04-17,57318,R0,54,43,0.3429082311490428,1.1449458173477376,4.406199542019749
14,normal,2025-01-18,2025-04-17,57318,R0,54,44,0.34360286715828453,1.1392656289408085,4.470208749989979
14,normal,2025-01-18,2025-04-17,57318,R0,54,45,0.3454444970592136,1.1420227136498813,4.544428041990614
14,normal,2025-01-18,2025-04-17,57318,R0,54,46,0.3502790211109661,1.1559973197218412,4.5941015840217005
14,normal,2025-01-18,2025-04-17,57318,R_raw,56,42,0.34702361260664194,1.125749138636123,5.075428042007843
14,normal,2025-01-18,2025-04-17,57318,R_raw,56,43,0.3456192198446863,1.1398744120096453,4.875253999984125
14,normal,2025-01-18,2025-04-17,57318,R_raw,56,44,0.3497431830570299,1.1582450387377767,4.736193583987188
14,normal,2025-01-18,2025-04-17,57318,R_raw,56,45,0.3504221309805651,1.1803565426820442,4.7492381669871975
14,normal,2025-01-18,2025-04-17,57318,R_raw,56,46,0.3486167539441197,1.1490725497661878,4.827391958999215
14,normal,2025-01-18,2025-04-17,57318,R_composite,55,42,0.3519172815354283,1.1740052328951405,4.523988125001779
14,normal,2025-01-18,2025-04-17,57318,R_composite,55,43,0.3424237816152878,1.1434313482951113,4.59299670800101
14,normal,2025-01-18,2025-04-17,57318,R_composite,55,44,0.33804316478675617,1.113644614690968,4.638121791998856
14,normal,2025-01-18,2025-04-17,57318,R_composite,55,45,0.34691199757267627,1.153308266174508,4.659418666007696
14,normal,2025-01-18,2025-04-17,57318,R_composite,55,46,0.34744914956721495,1.1495335550749848,4.731917416997021
